timestamp,buyer,seller,symbol,currency,price,quantity,day,mid_price,own_future_mid_t_plus_1,own_forward_return_t_plus_1,own_future_mid_t_plus_3,own_forward_return_t_plus_3,own_future_mid_t_plus_5,own_forward_return_t_plus_5,own_future_mid_t_plus_10,own_forward_return_t_plus_10,own_future_mid_t_plus_20,own_forward_return_t_plus_20,underlying_mid,underlying_future_mid_t_plus_1,underlying_forward_return_t_plus_1,underlying_future_mid_t_plus_3,underlying_forward_return_t_plus_3,underlying_future_mid_t_plus_5,underlying_forward_return_t_plus_5,underlying_future_mid_t_plus_10,underlying_forward_return_t_plus_10,underlying_future_mid_t_plus_20,underlying_forward_return_t_plus_20,is_coupon,strike,mid_price_missing,buy_exec_edge,sell_exec_edge,buy_exec_score,sell_exec_score,delta_proxy,buy_realized_pnl_t_plus_1,sell_realized_pnl_t_plus_1,buy_hit_t_plus_1,sell_hit_t_plus_1,buy_product_score_t_plus_1,sell_product_score_t_plus_1,buy_coupon_underlying_score_t_plus_1,sell_coupon_underlying_score_t_plus_1,buy_coupon_score_t_plus_1,sell_coupon_score_t_plus_1,buy_coupon_underlying_hit_t_plus_1,sell_coupon_underlying_hit_t_plus_1,buy_realized_pnl_t_plus_3,sell_realized_pnl_t_plus_3,buy_hit_t_plus_3,sell_hit_t_plus_3,buy_product_score_t_plus_3,sell_product_score_t_plus_3,buy_coupon_underlying_score_t_plus_3,sell_coupon_underlying_score_t_plus_3,buy_coupon_score_t_plus_3,sell_coupon_score_t_plus_3,buy_coupon_underlying_hit_t_plus_3,sell_coupon_underlying_hit_t_plus_3,buy_realized_pnl_t_plus_5,sell_realized_pnl_t_plus_5,buy_hit_t_plus_5,sell_hit_t_plus_5,buy_product_score_t_plus_5,sell_product_score_t_plus_5,buy_coupon_underlying_score_t_plus_5,sell_coupon_underlying_score_t_plus_5,buy_coupon_score_t_plus_5,sell_coupon_score_t_plus_5,buy_coupon_underlying_hit_t_plus_5,sell_coupon_underlying_hit_t_plus_5,buy_realized_pnl_t_plus_10,sell_realized_pnl_t_plus_10,buy_hit_t_plus_10,sell_hit_t_plus_10,buy_product_score_t_plus_10,sell_product_score_t_plus_10,buy_coupon_underlying_score_t_plus_10,sell_coupon_underlying_score_t_plus_10,buy_coupon_score_t_plus_10,sell_coupon_score_t_plus_10,buy_coupon_underlying_hit_t_plus_10,sell_coupon_underlying_hit_t_plus_10,buy_realized_pnl_t_plus_20,sell_realized_pnl_t_plus_20,buy_hit_t_plus_20,sell_hit_t_plus_20,buy_product_score_t_plus_20,sell_product_score_t_plus_20,buy_coupon_underlying_score_t_plus_20,sell_coupon_underlying_score_t_plus_20,buy_coupon_score_t_plus_20,sell_coupon_score_t_plus_20,buy_coupon_underlying_hit_t_plus_20,sell_coupon_underlying_hit_t_plus_20
119400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9962.0,3,1,9954.0,9956.0,2.0,9956.0,2.0,9957.0,3.0,9954.0,0.0,9953.5,-0.5,5258.5,5258.5,0.0,5257.5,-1.0,5258.5,0.0,5257.5,-1.0,5263.5,5.0,False,,False,-8.0,8.0,-24.0,24.0,,-18.0,18.0,True,False,-21.6,21.6,,,,,False,False,-18.0,18.0,True,False,-21.6,21.6,,,,,False,True,-15.0,15.0,True,False,-18.6,18.6,,,,,False,False,-24.0,24.0,False,False,-27.6,27.6,,,,,False,True,-25.5,25.5,False,True,-29.1,29.1,,,,,True,False
120300,Mark 01,Mark 22,VEV_5400,XIRECS,18.0,4,1,18.5,18.5,0.0,19.0,0.5,19.5,1.0,19.5,1.0,20.0,1.5,5257.5,5257.5,0.0,5259.5,2.0,5260.5,3.0,5262.0,4.5,5264.0,6.5,True,5400.0,False,0.5,-0.5,2.0,-2.0,0.2337063569140403,2.0,-2.0,False,False,2.3,-2.3,0.0,-0.0,2.0,-2.0,False,False,4.0,-4.0,True,False,4.3,-4.3,1.8696508553123223,-1.8696508553123223,5.869650855312322,-5.869650855312322,True,False,6.0,-6.0,True,False,6.3,-6.3,2.8044762829684835,-2.8044762829684835,8.804476282968484,-8.804476282968484,True,False,6.0,-6.0,True,False,6.3,-6.3,4.206714424452725,-4.206714424452725,10.206714424452725,-10.206714424452725,True,False,8.0,-8.0,True,False,8.3,-8.3,6.076365279765048,-6.076365279765048,14.076365279765048,-14.076365279765048,True,False
120300,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,4,1,8.5,8.5,0.0,8.5,0.0,8.5,0.0,8.5,0.0,8.5,0.0,5257.5,5257.5,0.0,5259.5,2.0,5260.5,3.0,5262.0,4.5,5264.0,6.5,True,5500.0,False,0.5,-0.5,2.0,-2.0,0.11703284992150176,2.0,-2.0,False,False,2.3,-2.3,0.0,-0.0,2.0,-2.0,False,False,2.0,-2.0,False,False,2.3,-2.3,0.9362627993720141,-0.9362627993720141,2.936262799372014,-2.936262799372014,True,False,2.0,-2.0,False,False,2.3,-2.3,1.404394199058021,-1.404394199058021,3.404394199058021,-3.404394199058021,True,False,2.0,-2.0,False,False,2.3,-2.3,2.1065912985870314,-2.1065912985870314,4.106591298587031,-4.106591298587031,True,False,2.0,-2.0,False,False,2.3,-2.3,3.0428540979590455,-3.0428540979590455,5.0428540979590455,-5.0428540979590455,True,False
120300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,5257.5,5257.5,0.0,5259.5,2.0,5260.5,3.0,5262.0,4.5,5264.0,6.5,True,6000.0,False,0.5,-0.5,2.0,-2.0,0.002050743539917378,2.0,-2.0,False,False,2.3,-2.3,0.0,-0.0,2.0,-2.0,False,False,2.0,-2.0,False,False,2.3,-2.3,0.016405948319339024,-0.016405948319339024,2.016405948319339,-2.016405948319339,True,False,2.0,-2.0,False,False,2.3,-2.3,0.024608922479008536,-0.024608922479008536,2.0246089224790085,-2.0246089224790085,True,False,2.0,-2.0,False,False,2.3,-2.3,0.036913383718512806,-0.036913383718512806,2.0369133837185127,-2.0369133837185127,True,False,2.0,-2.0,False,False,2.3,-2.3,0.05331933203785183,-0.05331933203785183,2.053319332037852,-2.053319332037852,True,False
120300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,5257.5,5257.5,0.0,5259.5,2.0,5260.5,3.0,5262.0,4.5,5264.0,6.5,True,6500.0,False,0.5,-0.5,2.0,-2.0,3.18587488046114e-05,2.0,-2.0,False,False,2.3,-2.3,0.0,-0.0,2.0,-2.0,False,False,2.0,-2.0,False,False,2.3,-2.3,0.0002548699904368912,-0.0002548699904368912,2.000254869990437,-2.000254869990437,True,False,2.0,-2.0,False,False,2.3,-2.3,0.00038230498565533684,-0.00038230498565533684,2.0003823049856555,-2.0003823049856555,True,False,2.0,-2.0,False,False,2.3,-2.3,0.0005734574784830053,-0.0005734574784830053,2.000573457478483,-2.000573457478483,True,False,2.0,-2.0,False,False,2.3,-2.3,0.0008283274689198964,-0.0008283274689198964,2.00082832746892,-2.00082832746892,True,False
120700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9958.0,2,1,9950.0,9949.0,-1.0,9947.5,-2.5,9954.0,4.0,9954.0,4.0,9947.0,-3.0,5262.5,5260.5,-2.0,5261.5,-1.0,5262.5,0.0,5264.5,2.0,5262.5,0.0,False,,False,-8.0,8.0,-16.0,16.0,,-18.0,18.0,False,True,-20.4,20.4,,,,,False,True,-21.0,21.0,False,True,-23.4,23.4,,,,,False,True,-8.0,8.0,True,False,-10.4,10.4,,,,,False,False,-8.0,8.0,True,False,-10.4,10.4,,,,,True,False,-22.0,22.0,False,True,-24.4,24.4,,,,,False,False
123300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5262.0,7,1,5264.5,5264.5,0.0,5265.5,1.0,5264.5,0.0,5262.0,-2.5,5263.5,-1.0,5264.5,5264.5,0.0,5265.5,1.0,5264.5,0.0,5262.0,-2.5,5263.5,-1.0,False,,False,2.5,-2.5,17.5,-17.5,,17.5,-17.5,False,False,20.125,-20.125,,,,,False,False,24.5,-24.5,True,False,27.125,-27.125,,,,,True,False,17.5,-17.5,False,False,20.125,-20.125,,,,,False,False,0.0,0.0,False,True,2.625,-2.625,,,,,False,True,10.5,-10.5,False,True,13.125,-13.125,,,,,False,True
125600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5265.0,3,1,5262.5,5261.5,-1.0,5263.5,1.0,5263.5,1.0,5266.0,3.5,5266.5,4.0,5262.5,5261.5,-1.0,5263.5,1.0,5263.5,1.0,5266.0,3.5,5266.5,4.0,False,,False,-2.5,2.5,-7.5,7.5,,-10.5,10.5,False,True,-11.625,11.625,,,,,False,True,-4.5,4.5,True,False,-5.625,5.625,,,,,True,False,-4.5,4.5,True,False,-5.625,5.625,,,,,True,False,3.0,-3.0,True,False,1.875,-1.875,,,,,True,False,4.5,-4.5,True,False,3.375,-3.375,,,,,True,False
126000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9953.0,4,1,9945.0,9946.0,1.0,9949.0,4.0,9946.0,1.0,9949.0,4.0,9955.0,10.0,5263.0,5263.5,0.5,5265.5,2.5,5266.5,3.5,5264.5,1.5,5265.5,2.5,False,,False,-8.0,8.0,-32.0,32.0,,-28.0,28.0,True,False,-32.8,32.8,,,,,True,False,-16.0,16.0,True,False,-20.8,20.8,,,,,True,False,-28.0,28.0,True,False,-32.8,32.8,,,,,True,False,-16.0,16.0,True,False,-20.8,20.8,,,,,True,False,8.0,-8.0,True,False,3.2,-3.2,,,,,True,False
127200,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,3,1,8.5,8.5,0.0,9.0,0.5,9.0,0.5,8.5,0.0,8.5,0.0,5264.0,5264.5,0.5,5265.5,1.5,5266.5,2.5,5263.5,-0.5,5264.5,0.5,True,5500.0,False,0.5,-0.5,1.5,-1.5,0.12274737053992174,1.5,-1.5,False,False,1.725,-1.725,0.1841210558098826,-0.1841210558098826,1.6841210558098827,-1.6841210558098827,True,False,3.0,-3.0,True,False,3.225,-3.225,0.5523631674296479,-0.5523631674296479,3.5523631674296476,-3.5523631674296476,True,False,3.0,-3.0,True,False,3.225,-3.225,0.9206052790494131,-0.9206052790494131,3.920605279049413,-3.920605279049413,True,False,1.5,-1.5,False,False,1.725,-1.725,-0.1841210558098826,0.1841210558098826,1.3158789441901173,-1.3158789441901173,False,True,1.5,-1.5,False,False,1.725,-1.725,0.1841210558098826,-0.1841210558098826,1.6841210558098827,-1.6841210558098827,True,False
127200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,5264.0,5264.5,0.5,5265.5,1.5,5266.5,2.5,5263.5,-0.5,5264.5,0.5,True,6000.0,False,0.5,-0.5,1.5,-1.5,0.0021646419300416614,1.5,-1.5,False,False,1.725,-1.725,0.003246962895062492,-0.003246962895062492,1.5032469628950624,-1.5032469628950624,True,False,1.5,-1.5,False,False,1.725,-1.725,0.009740888685187476,-0.009740888685187476,1.5097408886851875,-1.5097408886851875,True,False,1.5,-1.5,False,False,1.725,-1.725,0.016234814475312463,-0.016234814475312463,1.5162348144753124,-1.5162348144753124,True,False,1.5,-1.5,False,False,1.725,-1.725,-0.003246962895062492,0.003246962895062492,1.4967530371049376,-1.4967530371049376,False,True,1.5,-1.5,False,False,1.725,-1.725,0.003246962895062492,-0.003246962895062492,1.5032469628950624,-1.5032469628950624,True,False
127200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,5264.0,5264.5,0.5,5265.5,1.5,5266.5,2.5,5263.5,-0.5,5264.5,0.5,True,6500.0,False,0.5,-0.5,1.5,-1.5,3.3631964038671175e-05,1.5,-1.5,False,False,1.725,-1.725,5.044794605800676e-05,-5.044794605800676e-05,1.500050447946058,-1.500050447946058,True,False,1.5,-1.5,False,False,1.725,-1.725,0.00015134383817402028,-0.00015134383817402028,1.500151343838174,-1.500151343838174,True,False,1.5,-1.5,False,False,1.725,-1.725,0.00025223973029003376,-0.00025223973029003376,1.50025223973029,-1.50025223973029,True,False,1.5,-1.5,False,False,1.725,-1.725,-5.044794605800676e-05,5.044794605800676e-05,1.499949552053942,-1.499949552053942,False,True,1.5,-1.5,False,False,1.725,-1.725,5.044794605800676e-05,-5.044794605800676e-05,1.500050447946058,-1.500050447946058,True,False
129100,Mark 38,Mark 14,VEV_4000,XIRECS,1275.0,3,1,1264.0,1264.5,0.5,1263.5,-0.5,1264.0,0.0,1263.0,-1.0,1265.5,1.5,5264.0,5264.5,0.5,5263.5,-0.5,5264.0,0.0,5263.0,-1.0,5266.5,2.5,True,4000.0,False,-11.0,11.0,-33.0,33.0,0.9999733670121737,-31.5,31.5,True,False,-36.45,36.45,1.4999600505182604,-1.4999600505182604,-30.00003994948174,30.00003994948174,True,False,-34.5,34.5,False,True,-39.45,39.45,-1.4999600505182604,1.4999600505182604,-35.99996005051826,35.99996005051826,False,True,-33.0,33.0,False,False,-37.95,37.95,0.0,-0.0,-33.0,33.0,False,False,-36.0,36.0,False,True,-40.95,40.95,-2.999920101036521,2.999920101036521,-38.99992010103652,38.99992010103652,False,True,-28.5,28.5,True,False,-33.45,33.45,7.499800252591303,-7.499800252591303,-21.000199747408697,21.000199747408697,True,False
129500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9967.0,6,1,9959.0,9957.0,-2.0,9959.0,0.0,9957.0,-2.0,9956.0,-3.0,9951.0,-8.0,5262.5,5264.0,1.5,5264.5,2.0,5261.5,-1.0,5261.5,-1.0,5264.5,2.0,False,,False,-8.0,8.0,-48.0,48.0,,-60.0,60.0,False,True,-67.2,67.2,,,,,True,False,-48.0,48.0,False,False,-55.2,55.2,,,,,True,False,-60.0,60.0,False,True,-67.2,67.2,,,,,False,True,-66.0,66.0,False,True,-73.2,73.2,,,,,False,True,-96.0,96.0,False,True,-103.2,103.2,,,,,True,False
129800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9951.0,4,1,9959.0,9958.0,-1.0,9959.0,0.0,9958.5,-0.5,9954.0,-5.0,9951.0,-8.0,5264.5,5262.5,-2.0,5263.0,-1.5,5262.0,-2.5,5263.5,-1.0,5264.0,-0.5,False,,False,8.0,-8.0,32.0,-32.0,,28.0,-28.0,False,True,32.8,-32.8,,,,,False,True,32.0,-32.0,False,False,36.8,-36.8,,,,,False,True,30.0,-30.0,False,True,34.8,-34.8,,,,,False,True,12.0,-12.0,False,True,16.8,-16.8,,,,,False,True,0.0,0.0,False,True,4.8,-4.8,,,,,False,True
130800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9946.0,5,1,9954.0,9952.0,-2.0,9950.0,-4.0,9949.0,-5.0,9951.0,-3.0,9960.5,6.5,5263.5,5264.5,1.0,5266.5,3.0,5266.5,3.0,5264.0,0.5,5264.5,1.0,False,,False,8.0,-8.0,40.0,-40.0,,30.0,-30.0,False,True,36.0,-36.0,,,,,True,False,20.0,-20.0,False,True,26.0,-26.0,,,,,True,False,15.0,-15.0,False,True,21.0,-21.0,,,,,True,False,25.0,-25.0,False,True,31.0,-31.0,,,,,True,False,72.5,-72.5,True,False,78.5,-78.5,,,,,True,False
131300,Mark 49,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5265.0,5,1,5266.5,5265.5,-1.0,5264.5,-2.0,5264.0,-2.5,5264.0,-2.5,5264.0,-2.5,5266.5,5265.5,-1.0,5264.5,-2.0,5264.0,-2.5,5264.0,-2.5,5264.0,-2.5,False,,False,1.5,-1.5,7.5,-7.5,,2.5,-2.5,False,True,3.625,-3.625,,,,,False,True,-2.5,2.5,False,True,-1.375,1.375,,,,,False,True,-5.0,5.0,False,True,-3.875,3.875,,,,,False,True,-5.0,5.0,False,True,-3.875,3.875,,,,,False,True,-5.0,5.0,False,True,-3.875,3.875,,,,,False,True
131800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5261.0,5,1,5264.0,5262.5,-1.5,5262.5,-1.5,5264.0,0.0,5264.5,0.5,5267.5,3.5,5264.0,5262.5,-1.5,5262.5,-1.5,5264.0,0.0,5264.5,0.5,5267.5,3.5,False,,False,3.0,-3.0,15.0,-15.0,,7.5,-7.5,False,True,9.75,-9.75,,,,,False,True,7.5,-7.5,False,True,9.75,-9.75,,,,,False,True,15.0,-15.0,False,False,17.25,-17.25,,,,,False,False,17.5,-17.5,True,False,19.75,-19.75,,,,,True,False,32.5,-32.5,True,False,34.75,-34.75,,,,,True,False
132600,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5263.0,10,1,5262.0,5263.5,1.5,5263.5,1.5,5263.5,1.5,5266.0,4.0,5261.5,-0.5,5262.0,5263.5,1.5,5263.5,1.5,5263.5,1.5,5266.0,4.0,5261.5,-0.5,False,,False,-1.0,1.0,-10.0,10.0,,5.0,-5.0,True,False,3.5,-3.5,,,,,True,False,5.0,-5.0,True,False,3.5,-3.5,,,,,True,False,5.0,-5.0,True,False,3.5,-3.5,,,,,True,False,30.0,-30.0,True,False,28.5,-28.5,,,,,True,False,-15.0,15.0,False,True,-16.5,16.5,,,,,False,True
133100,Mark 14,Mark 38,VEV_4000,XIRECS,1253.0,3,1,1263.5,1263.5,0.0,1265.5,2.0,1266.0,2.5,1265.0,1.5,1262.0,-1.5,5263.5,5263.5,0.0,5265.5,2.0,5266.0,2.5,5265.5,2.0,5263.5,0.0,True,4000.0,False,10.5,-10.5,31.5,-31.5,0.9999732558128546,31.5,-31.5,False,False,36.225,-36.225,0.0,-0.0,31.5,-31.5,False,False,37.5,-37.5,True,False,42.225,-42.225,5.999839534877127,-5.999839534877127,43.499839534877125,-43.499839534877125,True,False,39.0,-39.0,True,False,43.725,-43.725,7.499799418596409,-7.499799418596409,46.49979941859641,-46.49979941859641,True,False,36.0,-36.0,True,False,40.725,-40.725,5.999839534877127,-5.999839534877127,41.999839534877125,-41.999839534877125,True,False,27.0,-27.0,False,True,31.725,-31.725,0.0,-0.0,27.0,-27.0,False,False
133700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9948.0,4,1,9956.0,9955.0,-1.0,9958.0,2.0,9955.0,-1.0,9957.0,1.0,9957.0,1.0,5266.5,5267.5,1.0,5266.5,0.0,5264.5,-2.0,5261.5,-5.0,5261.0,-5.5,False,,False,8.0,-8.0,32.0,-32.0,,28.0,-28.0,False,True,32.8,-32.8,,,,,True,False,40.0,-40.0,True,False,44.8,-44.8,,,,,False,False,28.0,-28.0,False,True,32.8,-32.8,,,,,False,True,36.0,-36.0,True,False,40.8,-40.8,,,,,False,True,36.0,-36.0,True,False,40.8,-40.8,,,,,False,True
134000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5264.0,8,1,5266.5,5265.5,-1.0,5262.5,-4.0,5261.5,-5.0,5261.5,-5.0,5262.5,-4.0,5266.5,5265.5,-1.0,5262.5,-4.0,5261.5,-5.0,5261.5,-5.0,5262.5,-4.0,False,,False,2.5,-2.5,20.0,-20.0,,12.0,-12.0,False,True,15.0,-15.0,,,,,False,True,-12.0,12.0,False,True,-9.0,9.0,,,,,False,True,-20.0,20.0,False,True,-17.0,17.0,,,,,False,True,-20.0,20.0,False,True,-17.0,17.0,,,,,False,True,-12.0,12.0,False,True,-9.0,9.0,,,,,False,True
134500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9944.0,6,1,9952.0,9956.0,4.0,9955.0,3.0,9956.0,4.0,9955.0,3.0,9951.0,-1.0,5261.5,5261.5,0.0,5263.0,1.5,5261.5,0.0,5259.5,-2.0,5262.5,1.0,False,,False,8.0,-8.0,48.0,-48.0,,72.0,-72.0,True,False,79.2,-79.2,,,,,False,False,66.0,-66.0,True,False,73.2,-73.2,,,,,True,False,72.0,-72.0,True,False,79.2,-79.2,,,,,False,False,66.0,-66.0,True,False,73.2,-73.2,,,,,False,True,42.0,-42.0,False,True,49.2,-49.2,,,,,True,False
135200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5264.0,8,1,5261.0,5259.5,-1.5,5259.5,-1.5,5261.0,0.0,5264.5,3.5,5260.0,-1.0,5261.0,5259.5,-1.5,5259.5,-1.5,5261.0,0.0,5264.5,3.5,5260.0,-1.0,False,,False,-3.0,3.0,-24.0,24.0,,-36.0,36.0,False,True,-39.6,39.6,,,,,False,True,-36.0,36.0,False,True,-39.6,39.6,,,,,False,True,-24.0,24.0,False,False,-27.6,27.6,,,,,False,False,4.0,-4.0,True,False,0.40000000000000036,-0.40000000000000036,,,,,True,False,-32.0,32.0,False,True,-35.6,35.6,,,,,False,True
135500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5257.0,7,1,5259.5,5260.5,1.0,5262.0,2.5,5262.5,3.0,5262.5,3.0,5259.5,0.0,5259.5,5260.5,1.0,5262.0,2.5,5262.5,3.0,5262.5,3.0,5259.5,0.0,False,,False,2.5,-2.5,17.5,-17.5,,24.5,-24.5,True,False,27.125,-27.125,,,,,True,False,35.0,-35.0,True,False,37.625,-37.625,,,,,True,False,38.5,-38.5,True,False,41.125,-41.125,,,,,True,False,38.5,-38.5,True,False,41.125,-41.125,,,,,True,False,17.5,-17.5,False,False,20.125,-20.125,,,,,False,False
135900,Mark 01,Mark 22,VEV_5300,XIRECS,52.0,3,1,53.0,53.0,0.0,53.5,0.5,53.0,0.0,53.0,0.0,51.0,-2.0,5263.0,5262.5,-0.5,5264.5,1.5,5262.0,-1.0,5262.5,-0.5,5257.5,-5.5,True,5300.0,False,1.0,-1.0,3.0,-3.0,0.42352160533819744,3.0,-3.0,False,False,3.45,-3.45,-0.6352824080072962,0.6352824080072962,2.364717591992704,-2.364717591992704,False,True,4.5,-4.5,True,False,4.95,-4.95,1.9058472240218887,-1.9058472240218887,6.405847224021889,-6.405847224021889,True,False,3.0,-3.0,False,False,3.45,-3.45,-1.2705648160145924,1.2705648160145924,1.7294351839854076,-1.7294351839854076,False,True,3.0,-3.0,False,False,3.45,-3.45,-0.6352824080072962,0.6352824080072962,2.364717591992704,-2.364717591992704,False,True,-3.0,3.0,False,True,-2.55,2.55,-6.988106488080258,6.988106488080258,-9.988106488080259,9.988106488080259,False,True
135900,Mark 01,Mark 22,VEV_5400,XIRECS,19.0,3,1,20.0,20.0,0.0,20.0,0.0,20.0,0.0,19.5,-0.5,19.0,-1.0,5263.0,5262.5,-0.5,5264.5,1.5,5262.0,-1.0,5262.5,-0.5,5257.5,-5.5,True,5400.0,False,1.0,-1.0,3.0,-3.0,0.2420144904220589,3.0,-3.0,False,False,3.45,-3.45,-0.3630217356330883,0.3630217356330883,2.6369782643669115,-2.6369782643669115,False,True,3.0,-3.0,False,False,3.45,-3.45,1.089065206899265,-1.089065206899265,4.0890652068992654,-4.0890652068992654,True,False,3.0,-3.0,False,False,3.45,-3.45,-0.7260434712661766,0.7260434712661766,2.2739565287338235,-2.2739565287338235,False,True,1.5,-1.5,False,True,1.95,-1.95,-0.3630217356330883,0.3630217356330883,1.1369782643669117,-1.1369782643669117,False,True,0.0,0.0,False,True,0.44999999999999996,-0.44999999999999996,-3.9932390919639715,3.9932390919639715,-3.9932390919639715,3.9932390919639715,False,True
135900,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,3,1,8.5,8.5,0.0,8.5,0.0,8.5,0.0,8.5,0.0,8.0,-0.5,5263.0,5262.5,-0.5,5264.5,1.5,5262.0,-1.0,5262.5,-0.5,5257.5,-5.5,True,5500.0,False,0.5,-0.5,1.5,-1.5,0.12185285076961805,1.5,-1.5,False,False,1.725,-1.725,-0.18277927615442707,0.18277927615442707,1.3172207238455729,-1.3172207238455729,False,True,1.5,-1.5,False,False,1.725,-1.725,0.5483378284632812,-0.5483378284632812,2.048337828463281,-2.048337828463281,True,False,1.5,-1.5,False,False,1.725,-1.725,-0.36555855230885415,0.36555855230885415,1.1344414476911457,-1.1344414476911457,False,True,1.5,-1.5,False,False,1.725,-1.725,-0.18277927615442707,0.18277927615442707,1.3172207238455729,-1.3172207238455729,False,True,0.0,0.0,False,True,0.22499999999999998,-0.22499999999999998,-2.010572037698698,2.010572037698698,-2.010572037698698,2.010572037698698,False,True
135900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,5263.0,5262.5,-0.5,5264.5,1.5,5262.0,-1.0,5262.5,-0.5,5257.5,-5.5,True,6000.0,False,0.5,-0.5,1.5,-1.5,0.002146716763162774,1.5,-1.5,False,False,1.725,-1.725,-0.0032200751447441613,0.0032200751447441613,1.4967799248552558,-1.4967799248552558,False,True,1.5,-1.5,False,False,1.725,-1.725,0.009660225434232485,-0.009660225434232485,1.5096602254342324,-1.5096602254342324,True,False,1.5,-1.5,False,False,1.725,-1.725,-0.006440150289488323,0.006440150289488323,1.4935598497105116,-1.4935598497105116,False,True,1.5,-1.5,False,False,1.725,-1.725,-0.0032200751447441613,0.0032200751447441613,1.4967799248552558,-1.4967799248552558,False,True,1.5,-1.5,False,False,1.725,-1.725,-0.035420826592185775,0.035420826592185775,1.4645791734078142,-1.4645791734078142,False,True
135900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,5263.0,5262.5,-0.5,5264.5,1.5,5262.0,-1.0,5262.5,-0.5,5257.5,-5.5,True,6500.0,False,0.5,-0.5,1.5,-1.5,3.33528715199818e-05,1.5,-1.5,False,False,1.725,-1.725,-5.00293072799727e-05,5.00293072799727e-05,1.49994997069272,-1.49994997069272,False,True,1.5,-1.5,False,False,1.725,-1.725,0.0001500879218399181,-0.0001500879218399181,1.50015008792184,-1.50015008792184,True,False,1.5,-1.5,False,False,1.725,-1.725,-0.0001000586145599454,0.0001000586145599454,1.4998999413854401,-1.4998999413854401,False,True,1.5,-1.5,False,False,1.725,-1.725,-5.00293072799727e-05,5.00293072799727e-05,1.49994997069272,-1.49994997069272,False,True,1.5,-1.5,False,False,1.725,-1.725,-0.0005503223800796997,0.0005503223800796997,1.4994496776199202,-1.4994496776199202,False,True
137000,Mark 14,Mark 38,VEV_4000,XIRECS,1252.0,3,1,1262.5,1261.5,-1.0,1261.5,-1.0,1259.5,-3.0,1256.5,-6.0,1258.5,-4.0,5262.5,5261.5,-1.0,5261.5,-1.0,5259.5,-3.0,5256.5,-6.0,5258.5,-4.0,True,4000.0,False,10.5,-10.5,31.5,-31.5,0.9999730320194613,28.5,-28.5,False,True,33.225,-33.225,-2.9999190960583837,2.9999190960583837,25.500080903941615,-25.500080903941615,False,True,28.5,-28.5,False,True,33.225,-33.225,-2.9999190960583837,2.9999190960583837,25.500080903941615,-25.500080903941615,False,True,22.5,-22.5,False,True,27.225,-27.225,-8.99975728817515,8.99975728817515,13.50024271182485,-13.50024271182485,False,True,13.5,-13.5,False,True,18.225,-18.225,-17.9995145763503,17.9995145763503,-4.4995145763503,4.4995145763503,False,True,19.5,-19.5,False,True,24.225,-24.225,-11.999676384233535,11.999676384233535,7.500323615766465,-7.500323615766465,False,True
